id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_score,imdb_votes
tm8613,Terminator 2: Judgment Day,MOVIE,1991,R,137,"['scifi', 'action', 'thriller']","['FR', 'US']",8.6,1111077
tm189434,The Fugitive,MOVIE,1993,PG-13,130,"['thriller', 'drama', 'action', 'crime']",['US'],7.8,300735
tm10220,Strange Days,MOVIE,1995,R,145,"['drama', 'thriller', 'crime', 'scifi', 'action']",['US'],7.2,74415
tm130960,My Cousin Vinny,MOVIE,1992,R,120,"['comedy', 'crime']",['US'],7.6,129170
ts19648,ER,SHOW,1994,TV-14,49,"['drama', 'documentation', 'romance']",['US'],7.7,10
tm130127,Wayne's World,MOVIE,1992,PG-13,95,"['music', 'comedy']",['US'],7,161652
tm191013,Boogie Nights,MOVIE,1997,R,155,['drama'],['US'],7.9,270271
tm56574,You've Got Mail,MOVIE,1998,PG,119,"['comedy', 'romance', 'drama']",['US'],6.7,218645
tm104090,Waiting for Guffman,MOVIE,1997,R,84,['comedy'],['US'],7.5,28541
tm14930,Tommy Boy,MOVIE,1995,PG-13,98,"['comedy', 'european']",['US'],7.1,91018
tm62326,Eyes Wide Shut,MOVIE,1999,R,159,"['drama', 'thriller']","['GB', 'US']",7.5,349529
tm12503,Braveheart,MOVIE,1995,R,178,"['drama', 'history', 'war']",['US'],8.4,1046897
tm109144,Matilda,MOVIE,1996,PG,98,"['fantasy', 'comedy', 'family', 'european']",['US'],7,160606
tm10622,Hook,MOVIE,1991,PG,142,"['action', 'fantasy', 'comedy', 'family']",['US'],6.8,259903
tm8927,Point Break,MOVIE,1991,R,122,"['action', 'thriller', 'crime']",['US'],7.2,187994
tm113636,Interview with the Vampire,MOVIE,1994,R,123,"['drama', 'fantasy', 'horror']",['US'],7.5,329691
ts22060,Sex and the City,SHOW,1998,TV-MA,30,"['comedy', 'drama', 'romance']",['US'],7.3,130019
tm25160,Final Destination,MOVIE,2000,R,98,"['horror', 'thriller']",['US'],6.7,261716
tm58094,Armageddon,MOVIE,1998,PG-13,151,"['thriller', 'action', 'scifi']",['US'],6.7,432553
tm18499,In the Mood for Love,MOVIE,2000,PG,99,"['romance', 'drama']","['NL', 'FR', 'HK']",8.1,142747
ts20952,The Nanny,SHOW,1993,TV-PG,30,"['comedy', 'family', 'romance']",['US'],7,42131
tm18563,Scary Movie,MOVIE,2000,R,88,['comedy'],['US'],6.2,267576
tm120282,Shallow Grave,MOVIE,1994,R,92,"['thriller', 'crime']",['GB'],7.3,63150
ts3823,Aqua Teen Hunger Force,SHOW,2000,TV-MA,12,"['animation', 'comedy']",['US'],7.7,25772
tm61517,Practical Magic,MOVIE,1998,PG-13,104,"['comedy', 'drama', 'fantasy', 'romance']",['US'],6.2,85485
tm52866,Sleepy Hollow,MOVIE,1999,R,105,"['thriller', 'horror', 'drama', 'fantasy']","['DE', 'US']",7.3,366831
ts9583,Dawson's Creek,SHOW,1998,TV-PG,44,"['drama', 'romance']",['US'],6.8,42388
tm7806,GoldenEye,MOVIE,1995,PG-13,130,"['thriller', 'action']","['GB', 'US']",7.2,261115
ts21707,Oz,SHOW,1997,TV-MA,58,"['drama', 'crime', 'thriller', 'scifi', 'animation']",['US'],8.7,95985
tm189707,Robin Hood: Men in Tights,MOVIE,1993,PG-13,104,"['comedy', 'romance', 'european']","['FR', 'US']",6.7,129529
tm8654,JFK,MOVIE,1991,R,189,"['drama', 'thriller', 'history']",['US'],8,160162
tm20110,How the Grinch Stole Christmas,MOVIE,2000,PG,104,"['fantasy', 'comedy', 'family']","['DE', 'US']",6.3,266670
tm124184,Hellraiser III: Hell on Earth,MOVIE,1992,R,93,['horror'],['US'],5.5,32840
ts20694,The Larry Sanders Show,SHOW,1992,TV-MA,25,['comedy'],['US'],8.5,8781
tm107359,From Dusk Till Dawn,MOVIE,1996,R,108,"['horror', 'thriller', 'action', 'crime']",['US'],7.2,321001
tm125410,Malcolm X,MOVIE,1994,PG-13,202,"['drama', 'history', 'romance']",['US'],7.7,92378
tm191505,Wag the Dog,MOVIE,1998,R,97,"['drama', 'comedy']",['US'],7.1,85578
tm109186,Romeo + Juliet,MOVIE,1996,PG-13,120,"['drama', 'romance', 'european']","['MX', 'US']",6.7,233681
tm7758,New Jack City,MOVIE,1991,R,97,"['drama', 'action', 'crime', 'thriller']",['US'],6.6,36552
tm192569,Princess Mononoke,MOVIE,1997,PG-13,134,"['action', 'fantasy', 'animation']",['JP'],8.4,376390
ts4518,Courage the Cowardly Dog,SHOW,1999,TV-Y7,17,"['scifi', 'comedy', 'horror', 'animation', 'family', 'fantasy']",['US'],8.3,46831
tm50787,Beau Travail,MOVIE,2000,,90,"['drama', 'european', 'war']",['FR'],7.3,12521
tm187766,The Firm,MOVIE,1993,R,155,"['drama', 'thriller']",['US'],6.8,138735
tm122429,Four Weddings and a Funeral,MOVIE,1994,R,117,"['drama', 'romance', 'comedy']",['GB'],7.1,156939
tm39100,House on Haunted Hill,MOVIE,1999,R,93,"['thriller', 'crime', 'fantasy', 'horror']",['US'],5.6,58067
tm18977,Reindeer Games,MOVIE,2000,R,104,"['thriller', 'drama', 'action', 'crime']",['US'],5.8,40977
ts22437,Mr. Show with Bob and David,SHOW,1995,TV-MA,28,['comedy'],['US'],8.4,10071
tm191575,Midnight in the Garden of Good and Evil,MOVIE,1997,R,155,"['thriller', 'crime', 'drama']",['US'],6.6,40110
tm128715,Batman Returns,MOVIE,1992,PG-13,126,"['fantasy', 'action', 'crime']",['US'],7.1,310861
tm108391,Hellraiser: Bloodline,MOVIE,1996,R,86,"['horror', 'scifi']",['US'],5,23026
tm20441,"Dude, Where's My Car?",MOVIE,2000,PG-13,84,"['comedy', 'scifi']",['US'],5.5,141953
tm192362,The Rainmaker,MOVIE,1997,PG-13,135,"['drama', 'thriller', 'crime']",['US'],7.2,78064
tm189764,Menace II Society,MOVIE,1993,R,97,"['drama', 'thriller', 'crime']",['US'],7.5,60842
ts21294,Step by Step,SHOW,1991,TV-G,28,"['comedy', 'drama', 'family', 'romance', 'sport', 'reality', 'horror']",['US'],6.5,15124
tm112659,Space Jam,MOVIE,1996,PG,88,"['comedy', 'scifi', 'sport', 'animation', 'family', 'fantasy']",['US'],6.5,201604
tm128086,The Bodyguard,MOVIE,1992,R,129,"['thriller', 'drama', 'action', 'music', 'romance']",['US'],6.3,139287
tm6912,Nothing but Trouble,MOVIE,1991,PG-13,94,['comedy'],['US'],5,25916
tm48156,Can't Hardly Wait,MOVIE,1998,PG-13,100,"['comedy', 'romance']",['US'],6.5,51720
tm192199,Spawn,MOVIE,1997,PG-13,96,"['fantasy', 'thriller', 'action', 'drama', 'horror']",['US'],5.2,69666
tm48053,Sliding Doors,MOVIE,1998,PG-13,99,"['comedy', 'drama', 'fantasy', 'romance']","['GB', 'US']",6.7,68614
tm191100,Tomorrow Never Dies,MOVIE,1997,PG-13,119,"['thriller', 'action']","['US', 'GB']",6.5,197807
tm105027,Irma Vep,MOVIE,1996,,99,"['drama', 'european', 'comedy']",['FR'],7,8586
tm190892,Rising Sun,MOVIE,1993,R,125,"['thriller', 'action', 'drama', 'crime']",['US'],6.2,46771
tm192169,Absolute Power,MOVIE,1997,R,121,"['drama', 'action', 'crime', 'thriller']",['US'],6.7,56921
tm112614,Chungking Express,MOVIE,1994,PG-13,97,"['drama', 'comedy', 'crime', 'romance']",['HK'],8,85749
tm183753,So I Married an Axe Murderer,MOVIE,1993,PG-13,93,"['comedy', 'crime', 'romance']",['US'],6.4,40443
tm43782,Ghost Dog: The Way of the Samurai,MOVIE,1999,R,116,"['drama', 'crime', 'action', 'thriller', 'european']","['US', 'FR', 'JP', 'DE']",7.5,89637
ts21692,Space Ghost Coast to Coast,SHOW,1994,TV-PG,17,"['comedy', 'animation', 'scifi', 'family']",['US'],7.9,7386
tm193099,Stargate,MOVIE,1994,,121,"['action', 'scifi']","['US', 'FR']",7,195030
tm59928,The Faculty,MOVIE,1998,R,104,"['horror', 'scifi', 'comedy']",['US'],6.6,126856
tm109444,Bottle Rocket,MOVIE,1996,R,91,"['crime', 'drama', 'comedy']",['US'],6.9,78842
tm124142,Buffy the Vampire Slayer,MOVIE,1992,PG-13,86,"['horror', 'comedy', 'action', 'fantasy']",['US'],5.6,46421
tm126913,Twin Peaks: Fire Walk with Me,MOVIE,1992,R,135,"['drama', 'horror', 'thriller']","['US', 'FR']",7.2,99349
tm8157,Don't Tell Mom the Babysitter's Dead,MOVIE,1991,PG-13,105,['comedy'],['US'],6.3,35017
tm104184,Black Sheep,MOVIE,1996,PG-13,87,"['comedy', 'european']",['US'],6.2,41939
tm61037,The Thirteenth Floor,MOVIE,1999,R,100,"['scifi', 'thriller']","['DE', 'US']",7,73838
tm25344,What Lies Beneath,MOVIE,2000,PG-13,130,"['drama', 'horror', 'thriller', 'fantasy', 'european']",['US'],6.6,129302
ts13510,Batman Beyond,SHOW,1999,TV-Y7,22,"['action', 'scifi', 'thriller', 'animation', 'crime', 'drama']",['US'],6.4,173
tm114664,Disclosure,MOVIE,1994,R,123,"['thriller', 'drama', 'crime']",['US'],6.1,51800
tm7958,City Slickers,MOVIE,1991,PG-13,112,"['western', 'comedy']",['US'],6.8,59527
tm112500,City Slickers II: The Legend of Curly's Gold,MOVIE,1994,PG-13,116,"['western', 'comedy']",['US'],5.6,20130
tm7029,Hot Shots!,MOVIE,1991,PG-13,84,"['action', 'comedy']",['US'],6.7,111083
tm53285,The Haunting,MOVIE,1999,PG-13,113,"['horror', 'thriller', 'fantasy']",['US'],5,77749
ts22387,Mortal Kombat: Conquest,SHOW,1998,TV-PG,45,"['scifi', 'action', 'fantasy']",['US'],6.2,4886
tm54441,Deep Impact,MOVIE,1998,PG-13,122,"['scifi', 'action', 'drama', 'thriller', 'romance']",['US'],6.2,181804
tm16069,Batman Forever,MOVIE,1995,PG-13,121,"['fantasy', 'action']",['US'],5.4,256833
tm192769,Vegas Vacation,MOVIE,1997,PG,93,['comedy'],['US'],5.9,51057
tm190778,Batman & Robin,MOVIE,1997,PG-13,130,"['action', 'scifi']",['US'],3.7,257546
tm191862,Cop Land,MOVIE,1997,R,104,"['drama', 'thriller', 'crime']",['US'],7,98728
tm187854,Wayne's World 2,MOVIE,1993,PG-13,95,"['comedy', 'music']",['US'],6.2,84620
ts20698,Martin,SHOW,1992,TV-14,23,"['comedy', 'drama', 'romance', 'family']",['US'],7.5,9977
tm124634,The Player,MOVIE,1992,R,124,"['drama', 'thriller', 'comedy', 'crime']",['US'],7.5,62278
tm189832,Batman: Mask of the Phantasm,MOVIE,1993,PG,76,"['action', 'animation', 'crime', 'scifi', 'drama', 'thriller', 'romance', 'family']",['US'],7.8,52786
tm151000,Paris Is Burning,MOVIE,1991,R,71,"['documentation', 'romance', 'drama']",['US'],8.2,16148
tm192833,Mimic,MOVIE,1997,R,105,"['horror', 'thriller', 'scifi']",['US'],6,52881
tm9203,Slacker,MOVIE,1991,R,97,"['comedy', 'drama']",['US'],7,22396
ts21766,Spawn,SHOW,1997,TV-MA,27,"['action', 'animation', 'drama', 'crime', 'scifi', 'thriller', 'horror', 'fantasy', 'romance']",['US'],8.1,8579
tm189317,Rookie of the Year,MOVIE,1993,PG,103,"['family', 'comedy', 'fantasy', 'sport']",['US'],6.1,29293
tm59958,The Big Hit,MOVIE,1998,R,91,"['action', 'thriller', 'comedy', 'crime']",['US'],6,30565
ts36446,Real Sports with Bryant Gumbel,SHOW,1995,TV-PG,60,['sport'],['US'],7.7,415
tm186631,What's Eating Gilbert Grape,MOVIE,1993,PG-13,118,"['romance', 'drama']",['US'],7.7,241746
tm104924,Sleepers,MOVIE,1996,R,147,"['thriller', 'drama', 'crime']",['US'],7.5,227976
ts20924,Living Single,SHOW,1993,TV-14,24,['comedy'],['US'],7.6,5949
tm12963,Dolores Claiborne,MOVIE,1995,R,131,"['drama', 'thriller', 'crime']",['US'],7.4,45309
tm103927,If These Walls Could Talk,MOVIE,1996,R,97,"['drama', 'thriller']",['US'],6.9,4697
tm44401,Witness Protection,MOVIE,1999,R,105,"['drama', 'crime']",['US'],6.2,1909
ts6190,"Ed, Edd n Eddy",SHOW,1999,TV-Y7,18,"['animation', 'family', 'comedy']","['CA', 'US']",7.5,38710
tm189855,Daybreak,MOVIE,1993,R,91,"['drama', 'romance', 'action', 'scifi']",['US'],5,1629
ts22135,The Powerpuff Girls,SHOW,1998,TV-Y7,20,"['animation', 'action', 'family', 'fantasy', 'scifi', 'comedy']",['US'],7.3,44038
tm5347,Star Trek VI: The Undiscovered Country,MOVIE,1991,PG,113,"['thriller', 'scifi', 'action']",['US'],7.2,77471
tm117749,The Enemy Within,MOVIE,1994,,86,"['drama', 'thriller']",['GB'],5.7,1453
ts6589,Dexter's Laboratory,SHOW,1996,TV-G,16,"['comedy', 'scifi', 'animation', 'family', 'fantasy']",['US'],7.9,47163
tm59549,She's All That,MOVIE,1999,PG-13,95,"['comedy', 'romance']",['US'],5.9,98465
ts20850,Home Movies,SHOW,1999,TV-MA,23,"['comedy', 'drama', 'animation', 'family']",['US'],8.2,10564
ts20926,Lois & Clark: The New Adventures of Superman,SHOW,1993,TV-PG,46,"['drama', 'scifi', 'action', 'comedy', 'romance']",['US'],6.7,24884
tm191878,Kiss the Girls,MOVIE,1997,R,116,"['crime', 'thriller', 'drama']",['US'],6.6,76355
tm189433,Free Willy,MOVIE,1993,PG,112,"['drama', 'family']","['FR', 'US']",6,78625
tm13251,Fallen Angels,MOVIE,1995,,90,"['action', 'crime', 'drama', 'romance', 'comedy']",['HK'],7.6,42846
tm8781,Doc Hollywood,MOVIE,1991,PG-13,104,"['comedy', 'drama', 'romance']",['US'],6.3,38227
tm6907,Without Warning: The James Brady Story,MOVIE,1991,R,90,['drama'],['US'],6.3,279
tm189324,Cronos,MOVIE,1993,R,94,"['horror', 'thriller', 'drama', 'fantasy']",['MX'],6.7,31493
tm189032,Hot Shots! Part Deux,MOVIE,1993,PG-13,86,"['comedy', 'action']",['US'],6.6,93112
tm2836,4 Little Girls,MOVIE,1997,,102,"['documentation', 'history']",['US'],7.8,3408
tm9301,Sleeping with the Enemy,MOVIE,1991,R,97,"['drama', 'thriller']",['US'],6.2,60434
ts21965,Tenacious D,SHOW,1997,TV-14,12,"['comedy', 'music']",['US'],8.1,3705
tm190865,Rosewood,MOVIE,1997,R,140,"['drama', 'thriller', 'action', 'history']",['US'],7.2,8474
tm40320,Topsy-Turvy,MOVIE,1999,R,160,"['drama', 'comedy', 'history', 'music', 'european']","['GB', 'US']",7.4,13004
tm191069,Selena,MOVIE,1997,PG,127,"['drama', 'music']",['US'],6.8,29789
tm126118,The Crying Game,MOVIE,1992,R,112,"['drama', 'thriller', 'crime', 'romance', 'sport']","['IE', 'JP', 'GB']",7.2,56996
ts28806,The Sylvester & Tweety Mysteries,SHOW,1995,TV-Y7,16,"['comedy', 'crime', 'family', 'animation']",['US'],7,4936
ts17283,Arliss,SHOW,1996,TV-MA,26,"['comedy', 'sport']",['US'],7.1,1511
tm60851,Ratcatcher,MOVIE,1999,,94,['drama'],"['FR', 'GB']",7.5,11077
tm17817,Love & Basketball,MOVIE,2000,PG-13,124,"['comedy', 'drama', 'romance', 'sport']",['US'],7.2,22613
tm9832,Cast a Deadly Spell,MOVIE,1991,R,96,"['comedy', 'fantasy', 'horror']",['US'],6.4,4295
tm13330,Dead Man,MOVIE,1995,R,121,"['western', 'drama', 'fantasy']","['JP', 'US', 'DE']",7.5,99042
tm26137,Snow Day,MOVIE,2000,PG,89,"['comedy', 'family']","['DE', 'US']",5.1,13152
ts22388,The Wayans Bros.,SHOW,1995,TV-14,22,['comedy'],['US'],7.3,5336
tm21596,Hollow Man,MOVIE,2000,R,112,"['thriller', 'action', 'horror', 'scifi']","['DE', 'US']",5.8,133514
tm113286,Star Trek: First Contact,MOVIE,1996,PG-13,110,"['thriller', 'drama', 'scifi', 'action']",['US'],7.6,127459
tm116583,When We Were Kings,MOVIE,1997,PG,89,"['documentation', 'sport']",['US'],8,18376
tm104253,The First Wives Club,MOVIE,1996,PG,102,['comedy'],['US'],6.4,50928
tm104774,Set It Off,MOVIE,1996,R,123,"['thriller', 'drama', 'romance', 'action', 'crime', 'european']",['US'],6.9,17114
tm192594,Star Trek: Generations,MOVIE,1994,PG,118,"['thriller', 'action', 'scifi']",['US'],6.6,83577
ts20906,Superman: The Animated Series,SHOW,1996,TV-PG,21,"['scifi', 'action', 'animation', 'drama', 'family']",['US'],8.1,16391
tm117953,Three Colors: Red,MOVIE,1994,R,99,"['drama', 'european', 'romance']","['FR', 'PL', 'CH']",8.1,105325
tm19116,Wings of Desire,MOVIE,1993,PG-13,128,"['drama', 'fantasy', 'romance', 'european']","['FR', 'DE']",8,72711
tm190323,Taste of Cherry,MOVIE,1997,,95,"['drama', 'european']","['IR', 'FR']",7.7,32563
tm12970,Richard III,MOVIE,1996,R,104,"['drama', 'scifi', 'war']",['GB'],7.3,15031
ts21561,"Harvey Birdman, Attorney at Law",SHOW,2000,TV-14,12,"['action', 'crime', 'scifi', 'animation', 'comedy']",['US'],8,11797
tm54397,The Pentagon Wars,MOVIE,1998,R,104,"['comedy', 'drama', 'war', 'european']",['US'],7.2,4583
ts22133,From the Earth to the Moon,SHOW,1998,TV-PG,53,"['action', 'drama', 'history', 'thriller']",['US'],8.6,12494
ts21035,Static Shock,SHOW,2000,TV-Y7,21,"['animation', 'action', 'family', 'scifi', 'crime', 'drama']",['US'],7.3,6255
tm60325,Star Trek: Insurrection,MOVIE,1998,PG,103,"['thriller', 'action', 'scifi']",['US'],6.4,76592
tm190312,Happy Together,MOVIE,1997,,96,"['drama', 'romance', 'comedy']","['JP', 'AR', 'HK']",7.7,30949
tm192933,Funny Games,MOVIE,1997,R,108,"['drama', 'horror', 'thriller', 'european', 'crime']",['AT'],7.5,77521
tm9427,The Stranger,MOVIE,1991,,114,"['drama', 'european']","['FR', 'IN']",8,4122
ts20962,Sealab 2021,SHOW,2000,TV-14,11,"['animation', 'scifi', 'comedy']",['US'],7.9,8116
tm197916,The Tale of Peter Rabbit,MOVIE,1991,G,30,"['family', 'animation']","['US', 'CA']",7.4,54
tm103877,One Survivor Remembers,MOVIE,1996,PG-13,39,"['documentation', 'history']",['US'],,
tm28145,Ellen DeGeneres: The Beginning,MOVIE,2000,,66,"['comedy', 'documentation']",['US'],7.5,898
tm184648,And the Band Played On,MOVIE,1993,PG-13,2,"['drama', 'history']",['US'],7.8,10507
tm60832,Disturbing Behavior,MOVIE,1998,R,84,"['horror', 'scifi', 'thriller', 'european']","['US', 'AU']",5.6,23672
tm128584,Boomerang,MOVIE,1992,R,117,"['romance', 'comedy', 'drama', 'european']",['US'],5.6,30198
tm189040,Indecent Proposal,MOVIE,1993,R,117,"['drama', 'romance']",['US'],6,73709
tm57952,Paul F. Tompkins: Driven to Drink,MOVIE,1999,,30,"['comedy', 'documentation']",['US'],6.8,130
tm189721,Coneheads,MOVIE,1993,PG,87,"['scifi', 'comedy']",['US'],5.4,55629
tm118001,Hoop Dreams,MOVIE,1994,PG-13,170,"['documentation', 'sport', 'drama']",['US'],8.3,26922
tm192260,In the Gloaming,MOVIE,1997,PG,61,['drama'],['US'],7.1,1363
tm10732,Tyson,MOVIE,1995,,110,"['drama', 'sport']",['US'],6.2,2343
tm118926,Three Colors: White,MOVIE,1994,R,91,"['comedy', 'drama', 'european', 'romance']","['PL', 'FR']",7.6,75526
tm189757,This Boy's Life,MOVIE,1993,R,114,['drama'],['US'],7.3,54810
tm113454,Thinner,MOVIE,1996,R,92,"['thriller', 'fantasy', 'horror']",['US'],5.8,31905
ts29302,HBO Comedy Half Hour,SHOW,1995,,28,"['comedy', 'documentation']",['US'],8,325
tm191752,The Full Monty,MOVIE,1997,R,91,"['comedy', 'drama']",['GB'],7.2,108647
tm23715,Batman Beyond: Return of the Joker,MOVIE,2000,PG-13,76,"['animation', 'family', 'action', 'scifi']",['US'],,
tm56731,Les Misérables,MOVIE,1998,PG-13,134,"['drama', 'romance', 'history', 'crime', 'european']",['US'],7.4,41862
tm216,A Brief History of Time,MOVIE,1991,G,80,['documentation'],"['JP', 'GB', 'US']",7.3,5701
tm126731,The Iceman Tapes: Conversations with a Killer,MOVIE,1992,,47,['thriller'],['US'],,
tm24890,Dave Chappelle: Killin' Them Softly,MOVIE,2000,,58,"['comedy', 'documentation']",['US'],8.7,10256
ts8790,The Chris Rock Show,SHOW,1997,TV-MA,27,"['comedy', 'music']",['US'],6.9,774
tm117765,White Mile,MOVIE,1994,R,96,"['drama', 'thriller', 'sport']",['US'],5.8,673
tm186297,Three Colors: Blue,MOVIE,1993,R,98,"['drama', 'european', 'music', 'romance']","['PL', 'CH', 'FR']",7.9,104828
tm50162,From Dusk Till Dawn 2: Texas Blood Money,MOVIE,1999,R,88,"['action', 'horror', 'thriller']",['US'],,
tm108542,The Truth About Cats & Dogs,MOVIE,1996,PG-13,93,"['romance', 'comedy']",['US'],6.3,28438
tm188584,The War Room,MOVIE,1993,PG,96,"['documentation', 'history']",['US'],7.4,4293
tm48060,Slums of Beverly Hills,MOVIE,1998,R,91,"['comedy', 'drama']",['US'],6.7,13633
tm364364,Life of Crime 2,MOVIE,1998,,119,['documentation'],['US'],8.2,213
tm8158,Mannequin Two: On the Move,MOVIE,1991,PG,95,"['comedy', 'romance', 'fantasy']",['US'],4.4,6524
tm125351,Jennifer Eight,MOVIE,1992,R,124,"['drama', 'thriller', 'crime']",['US'],6.3,17528
tm108505,Michael,MOVIE,1996,PG,105,"['fantasy', 'comedy', 'drama']",['US'],5.7,43925
tm44640,Brokedown Palace,MOVIE,1999,PG-13,100,"['drama', 'thriller']",['US'],6.4,23250
tm18138,Rugrats in Paris: The Movie,MOVIE,2000,G,78,"['comedy', 'family', 'romance', 'animation', 'documentation']","['DE', 'US']",6.1,12980
tm43342,Chris Rock: Bigger & Blacker,MOVIE,1999,R,65,"['comedy', 'documentation']",['US'],8,7275
tm128586,Porco Rosso,MOVIE,1992,PG,94,"['comedy', 'animation', 'fantasy', 'romance']",['JP'],7.7,92539
tm14532,Citizen X,MOVIE,1995,R,105,"['drama', 'crime', 'history', 'thriller']",['US'],7.5,20708
tm103454,My Fellow Americans,MOVIE,1996,PG-13,101,['comedy'],['US'],6.5,15454
tm110529,Breaking the Waves,MOVIE,1996,R,158,"['drama', 'european']","['ES', 'SE', 'GB', 'DK', 'FR', 'IS', 'NL', 'NO']",7.8,68501
tm44678,Buena Vista Social Club,MOVIE,1999,G,105,"['music', 'documentation', 'european']","['US', 'FR', 'GB', 'DE', 'CU']",7.6,19696
tm128046,Benny's Video,MOVIE,1993,,110,"['crime', 'drama', 'thriller', 'european']","['AT', 'CH']",7.1,17286
tm54842,Larry David: Curb Your Enthusiasm,MOVIE,1999,,59,['comedy'],['US'],8.4,4995
tm64916,The Rugrats Movie,MOVIE,1998,G,79,"['animation', 'comedy', 'drama', 'family']",['US'],5.9,19876
tm106238,Schizopolis,MOVIE,1997,,99,"['comedy', 'fantasy']",['US'],6.7,5846
tm51481,When Trumpets Fade,MOVIE,1998,R,95,"['drama', 'action', 'war']",['US'],7,7709
tm52669,Batman & Mr. Freeze: SubZero,MOVIE,1998,,67,"['action', 'animation']",['US'],,
tm13620,Whisper of the Heart,MOVIE,1995,G,111,"['drama', 'animation', 'family', 'romance', 'music', 'european']",['JP'],7.9,65187
tm46522,Gia,MOVIE,1998,R,126,"['drama', 'romance']",['US'],6.9,47083
ts253,The Brak Show,SHOW,2000,TV-PG,11,"['comedy', 'animation', 'scifi']","['US', 'CA']",7.1,4040
tm9817,Robin Hood,MOVIE,1991,PG-13,104,"['action', 'drama', 'romance', 'european']","['DE', 'GB', 'US', 'CA']",5.7,5471
tm45935,Mickey Blue Eyes,MOVIE,1999,PG-13,98,"['comedy', 'romance', 'crime']","['US', 'GB']",5.9,37382
tm131414,South Central,MOVIE,1992,R,99,"['crime', 'drama']",['US'],6.8,6318
ts15128,Crashbox,SHOW,1999,TV-Y7,26,"['animation', 'family']","['CA', 'US']",8.5,364
tm10387,Just Cause,MOVIE,1995,R,102,"['drama', 'thriller', 'action', 'crime']",['US'],6.4,27866
tm49065,RKO 281,MOVIE,1999,R,84,"['drama', 'history']","['GB', 'US']",7,6315
tm190720,Dead Silence,MOVIE,1997,R,105,"['action', 'crime', 'drama', 'thriller']","['CA', 'US']",6.1,1255
tm7818,Only Yesterday,MOVIE,1991,PG,118,"['drama', 'animation', 'romance']",['JP'],7.6,30768
ts1656,Autopsy,SHOW,1994,TV-MA,50,['documentation'],['US'],,
tm189061,Ocean Waves,MOVIE,1993,PG,72,"['drama', 'romance', 'animation']",['JP'],6.6,18116
tm124134,Man Bites Dog,MOVIE,1992,,96,"['comedy', 'crime', 'european', 'horror', 'drama']",['BE'],7.4,41984
tm7912,Dogfight,MOVIE,1991,R,89,"['comedy', 'drama', 'romance']",['US'],7.3,9527
tm63783,David Cross: The Pride Is Back,MOVIE,1999,,55,"['comedy', 'documentation']",['US'],7.4,669
tm190723,Excess Baggage,MOVIE,1997,PG-13,101,"['romance', 'action', 'comedy', 'crime']",['US'],5.3,13743
tm48877,Introducing Dorothy Dandridge,MOVIE,1999,PG-13,115,"['drama', 'music', 'romance']",['US'],7.1,3627
tm120341,Pom Poko,MOVIE,1994,PG,119,"['animation', 'drama', 'family', 'fantasy', 'comedy']",['JP'],7.3,31264
